Date,"Time, ADT",TempC(-30cm),TempC(-250cm),"Water Level, m"
6/21/2012,13:00:00,1.832,2.41,2.441
6/21/2012,14:00:00,1.561,2.73,2.439
6/21/2012,15:00:00,1.67,2.303,2.365
6/21/2012,16:00:00,1.561,2.517,2.383
6/21/2012,17:00:00,1.913,2.303,2.356
6/21/2012,18:00:00,1.859,2.517,2.354
6/21/2012,19:00:00,2.155,3.261,2.339
6/21/2012,20:00:00,2.047,2.837,2.349
6/21/2012,21:00:00,2.021,2.624,2.344
6/21/2012,22:00:00,2.047,2.624,2.281
6/21/2012,23:00:00,2.101,2.624,2.274
6/22/2012,0:00:00,1.886,2.624,2.303
6/22/2012,1:00:00,1.615,2.624,2.374
6/22/2012,2:00:00,2.128,3.261,2.576
6/22/2012,3:00:00,1.967,3.155,2.601
6/22/2012,4:00:00,1.507,2.837,2.551
6/22/2012,5:00:00,1.913,2.837,2.555
6/22/2012,6:00:00,2.343,3.367,2.564
6/22/2012,7:00:00,2.209,3.472,2.572
6/22/2012,8:00:00,2.85,3.155,2.393
6/22/2012,9:00:00,2.956,3.998,2.432
6/22/2012,10:00:00,2.637,3.998,2.803
6/22/2012,11:00:00,2.637,3.472,2.785
6/22/2012,12:00:00,2.717,3.472,2.813
6/22/2012,13:00:00,2.823,2.943,2.806
6/22/2012,14:00:00,2.477,2.73,2.788
6/22/2012,15:00:00,2.85,2.943,2.796
6/22/2012,16:00:00,3.248,3.261,2.794
6/22/2012,17:00:00,3.195,3.472,2.411
6/22/2012,18:00:00,4.011,4.519,1.645
6/22/2012,19:00:00,6.23,6.775,0.581
6/22/2012,20:00:00,5.462,5.86,0.737
6/22/2012,21:00:00,3.722,4.415,0.739
6/22/2012,22:00:00,3.089,4.311,0.727
6/22/2012,23:00:00,3.88,4.207,0.725
6/23/2012,0:00:00,2.182,3.683,0.729
6/23/2012,1:00:00,2.047,3.472,0.722
6/23/2012,2:00:00,2.423,3.367,0.72
6/23/2012,3:00:00,1.398,3.578,0.719
6/23/2012,4:00:00,1.126,3.472,0.721
6/23/2012,5:00:00,1.48,3.261,0.728
6/23/2012,6:00:00,2.021,3.049,0.724
6/23/2012,7:00:00,2.903,3.155,0.725
6/23/2012,8:00:00,3.643,3.472,0.725
6/23/2012,9:00:00,3.775,3.788,0.724
6/23/2012,10:00:00,4.168,4.207,0.727
6/23/2012,11:00:00,4.558,4.623,0.728
6/23/2012,12:00:00,4.506,4.519,0.725
6/23/2012,13:00:00,4.869,4.831,0.731
6/23/2012,14:00:00,5.462,5.552,0.734
6/23/2012,15:00:00,5.565,5.552,0.738
6/23/2012,16:00:00,6.179,5.86,0.735
6/23/2012,17:00:00,7.318,6.877,0.733
6/23/2012,18:00:00,7.87,7.381,0.732
6/23/2012,19:00:00,7.92,7.682,0.738
6/23/2012,20:00:00,8.394,8.082,0.73
6/23/2012,21:00:00,8.419,8.282,0.733
6/23/2012,22:00:00,7.895,7.782,0.748
6/23/2012,23:00:00,7.92,7.882,0.731
6/24/2012,0:00:00,7.569,7.481,0.757
6/24/2012,1:00:00,7.116,7.079,0.738
6/24/2012,2:00:00,6.914,6.775,0.736
6/24/2012,3:00:00,6.737,6.674,0.737
6/24/2012,4:00:00,6.128,6.268,0.739
6/24/2012,5:00:00,6.128,6.064,0.746
6/24/2012,6:00:00,5.872,5.86,0.728
6/24/2012,7:00:00,5.719,5.655,0.75
6/24/2012,8:00:00,5.539,5.552,0.704
6/24/2012,9:00:00,5.539,5.552,0.73
6/24/2012,10:00:00,6.077,5.962,0.739
6/24/2012,11:00:00,6.509,6.37,0.759
6/24/2012,12:00:00,7.293,7.179,0.742
6/24/2012,13:00:00,7.619,7.481,0.734
6/24/2012,14:00:00,7.895,7.882,0.743
6/24/2012,15:00:00,8.12,7.983,0.755
6/24/2012,16:00:00,8.469,8.382,0.733
6/24/2012,17:00:00,8.319,8.282,0.671
6/24/2012,18:00:00,8.419,8.382,0.773
6/24/2012,19:00:00,8.593,8.382,0.744
6/24/2012,20:00:00,8.693,8.581,0.76
6/24/2012,21:00:00,8.693,8.581,0.716
6/24/2012,22:00:00,8.841,8.779,0.721
6/24/2012,23:00:00,8.568,8.581,0.74
6/25/2012,0:00:00,8.419,8.282,0.725
6/25/2012,1:00:00,8.22,8.182,0.74
6/25/2012,2:00:00,8.02,7.983,0.762
6/25/2012,3:00:00,7.745,7.782,0.73
6/25/2012,4:00:00,7.544,7.582,0.723
6/25/2012,5:00:00,7.368,7.381,0.71
6/25/2012,6:00:00,7.192,7.179,0.748
6/25/2012,7:00:00,6.965,6.978,0.73
6/25/2012,8:00:00,6.535,6.573,0.732
6/25/2012,9:00:00,6.611,6.674,0.753
6/25/2012,10:00:00,6.788,6.674,0.74
6/25/2012,11:00:00,7.091,6.978,0.711
6/25/2012,12:00:00,6.99,7.079,0.736
6/25/2012,13:00:00,6.889,6.877,0.732
6/25/2012,14:00:00,6.889,6.877,0.737
6/25/2012,15:00:00,6.94,6.877,0.717
6/25/2012,16:00:00,6.99,6.978,0.744
6/25/2012,17:00:00,7.116,7.079,0.751
6/25/2012,18:00:00,7.242,7.179,0.75
6/25/2012,19:00:00,7.242,7.179,0.726
6/25/2012,20:00:00,7.192,7.179,0.738
6/25/2012,21:00:00,7.268,7.179,0.725
6/25/2012,22:00:00,7.242,7.079,0.736
6/25/2012,23:00:00,7.242,7.179,0.739
6/26/2012,0:00:00,7.167,7.079,0.74
6/26/2012,1:00:00,7.091,6.978,0.737
6/26/2012,2:00:00,7.015,6.978,0.734
6/26/2012,3:00:00,6.889,6.775,0.73
6/26/2012,4:00:00,6.687,6.674,0.732
6/26/2012,5:00:00,6.535,6.471,0.738
6/26/2012,6:00:00,6.509,6.471,0.736
6/26/2012,7:00:00,6.433,6.37,0.735
6/26/2012,8:00:00,6.864,6.573,0.73
6/26/2012,9:00:00,6.864,6.775,0.735
6/26/2012,10:00:00,6.864,6.775,0.747
6/26/2012,11:00:00,7.066,6.978,0.749
6/26/2012,12:00:00,7.368,7.28,0.73
6/26/2012,13:00:00,7.619,7.481,0.735
6/26/2012,14:00:00,7.845,7.682,0.733
6/26/2012,15:00:00,8.02,7.882,0.736
6/26/2012,16:00:00,8.245,7.983,0.727
6/26/2012,17:00:00,8.394,7.983,0.729
6/26/2012,18:00:00,8.195,8.182,0.74
6/26/2012,19:00:00,7.97,7.882,0.735
6/26/2012,20:00:00,8.12,7.983,0.741
6/26/2012,21:00:00,7.995,7.882,0.731
6/26/2012,22:00:00,7.895,7.782,0.733
6/26/2012,23:00:00,7.945,7.782,0.736
6/27/2012,0:00:00,7.845,7.682,0.732
6/27/2012,1:00:00,7.72,7.582,0.731
6/27/2012,2:00:00,7.645,7.481,0.731
6/27/2012,3:00:00,7.594,7.28,0.731
6/27/2012,4:00:00,7.368,7.28,0.734
6/27/2012,5:00:00,7.318,7.179,0.73
6/27/2012,6:00:00,7.293,7.079,0.731
6/27/2012,7:00:00,7.242,7.079,0.732
6/27/2012,8:00:00,7.343,7.079,0.729
6/27/2012,9:00:00,7.444,7.179,0.731
6/27/2012,10:00:00,7.444,7.28,0.733
6/27/2012,11:00:00,7.619,7.481,0.732
6/27/2012,12:00:00,7.795,7.682,0.729
6/27/2012,13:00:00,8.145,7.983,0.73
6/27/2012,14:00:00,8.444,8.382,0.73
6/27/2012,15:00:00,8.767,8.581,0.732
6/27/2012,16:00:00,8.941,8.779,0.729
6/27/2012,17:00:00,9.139,8.978,0.733
6/27/2012,18:00:00,9.386,9.176,0.731
6/27/2012,19:00:00,9.903,9.176,0.73
6/27/2012,20:00:00,9.78,8.978,0.731
6/27/2012,21:00:00,9.583,9.176,0.729
6/27/2012,22:00:00,9.583,9.176,0.729
6/27/2012,23:00:00,9.682,9.077,0.731
6/28/2012,0:00:00,9.608,9.176,0.729
6/28/2012,1:00:00,9.336,9.176,0.729
6/28/2012,2:00:00,9.262,8.978,0.731
6/28/2012,3:00:00,9.064,8.978,0.73
6/28/2012,4:00:00,8.891,8.779,0.729
6/28/2012,5:00:00,8.693,8.581,0.728
6/28/2012,6:00:00,8.618,8.481,0.726
6/28/2012,7:00:00,8.519,8.481,0.73
6/28/2012,8:00:00,8.519,8.481,0.73
6/28/2012,9:00:00,8.568,8.481,0.729
6/28/2012,10:00:00,8.841,8.779,0.731
6/28/2012,11:00:00,9.188,9.077,0.736
6/28/2012,12:00:00,9.657,9.472,0.736
6/28/2012,13:00:00,9.952,9.866,0.733
6/28/2012,14:00:00,10.418,10.259,0.731
6/28/2012,15:00:00,11.127,10.944,0.732
6/28/2012,16:00:00,11.394,11.334,0.731
6/28/2012,17:00:00,11.904,11.819,0.727
6/28/2012,18:00:00,12.558,12.11,0.725
6/28/2012,19:00:00,12.364,12.207,0.726
6/28/2012,20:00:00,12.534,12.304,0.73
6/28/2012,21:00:00,12.558,12.304,0.729
6/28/2012,22:00:00,12.534,12.304,0.723
6/28/2012,23:00:00,12.534,12.304,0.725
6/29/2012,0:00:00,13.546,12.401,0.731
6/29/2012,1:00:00,13.425,12.98,0.721
6/29/2012,2:00:00,13.064,12.787,0.721
6/29/2012,3:00:00,12.823,12.594,0.718
6/29/2012,4:00:00,11.832,11.722,0.722
6/29/2012,5:00:00,11.151,11.041,0.722
6/29/2012,6:00:00,11.053,10.944,0.72
6/29/2012,7:00:00,10.736,10.846,0.721
6/29/2012,8:00:00,10.663,10.651,0.719
6/29/2012,9:00:00,10.541,10.553,0.72
6/29/2012,10:00:00,10.638,10.651,0.722
6/29/2012,11:00:00,10.834,10.846,0.722
6/29/2012,12:00:00,10.907,10.846,0.718
6/29/2012,13:00:00,11.273,11.139,0.723
6/29/2012,14:00:00,11.467,11.431,0.72
6/29/2012,15:00:00,11.759,11.625,0.721
6/29/2012,16:00:00,12.074,11.819,0.717
6/29/2012,17:00:00,12.098,12.013,0.727
6/29/2012,18:00:00,12.171,12.11,0.719
6/29/2012,19:00:00,12.122,12.013,0.722
6/29/2012,20:00:00,12.098,11.916,0.723
6/29/2012,21:00:00,12.122,12.013,0.71
6/29/2012,22:00:00,12.05,12.013,0.725
6/29/2012,23:00:00,11.904,11.819,0.721
6/30/2012,0:00:00,11.759,11.625,0.72
6/30/2012,1:00:00,11.637,11.528,0.711
6/30/2012,2:00:00,11.419,11.334,0.72
6/30/2012,3:00:00,11.224,11.139,0.72
6/30/2012,4:00:00,11.102,11.041,0.718
6/30/2012,5:00:00,10.956,10.846,0.717
6/30/2012,6:00:00,10.907,10.846,0.715
6/30/2012,7:00:00,10.858,10.748,0.72
6/30/2012,8:00:00,10.858,10.748,0.721
6/30/2012,9:00:00,11.053,10.846,0.716
6/30/2012,10:00:00,11.127,10.846,0.716
6/30/2012,11:00:00,11.37,11.139,0.714
6/30/2012,12:00:00,11.71,11.431,0.718
6/30/2012,13:00:00,12.074,11.625,0.715
6/30/2012,14:00:00,12.195,11.916,0.714
6/30/2012,15:00:00,12.316,12.013,0.716
6/30/2012,16:00:00,12.364,12.013,0.717
6/30/2012,17:00:00,12.558,12.207,0.716
6/30/2012,18:00:00,12.727,12.497,0.718
6/30/2012,19:00:00,12.823,12.594,0.717
6/30/2012,20:00:00,12.823,12.69,0.716
6/30/2012,21:00:00,12.944,12.69,0.718
6/30/2012,22:00:00,12.992,12.69,0.718
6/30/2012,23:00:00,12.896,12.594,0.717
7/1/2012,0:00:00,12.63,12.497,0.716
7/1/2012,1:00:00,12.413,12.401,0.716
7/1/2012,2:00:00,12.219,12.207,0.718
7/1/2012,3:00:00,11.977,11.916,0.716
7/1/2012,4:00:00,11.759,11.722,0.718
7/1/2012,5:00:00,11.516,11.528,0.714
7/1/2012,6:00:00,11.346,11.334,0.717
7/1/2012,7:00:00,11.248,11.236,0.714
7/1/2012,8:00:00,11.443,11.334,0.712
7/1/2012,9:00:00,11.589,11.528,0.714
7/1/2012,10:00:00,11.807,11.722,0.726
7/1/2012,11:00:00,11.734,11.722,0.718
7/1/2012,12:00:00,11.977,12.013,0.718
7/1/2012,13:00:00,12.413,12.401,0.718
7/1/2012,14:00:00,12.799,12.69,0.712
7/1/2012,15:00:00,13.064,12.98,0.715
7/1/2012,16:00:00,13.425,13.269,0.717
7/1/2012,17:00:00,13.858,13.75,0.702
7/1/2012,18:00:00,14.29,14.134,0.731
7/1/2012,19:00:00,14.505,14.421,0.712
7/1/2012,20:00:00,14.337,14.134,0.742
7/1/2012,21:00:00,14.05,13.942,0.721
7/1/2012,22:00:00,13.834,13.654,0.719
7/1/2012,23:00:00,13.57,13.461,0.72
7/2/2012,0:00:00,13.281,13.173,0.715
7/2/2012,1:00:00,12.968,12.883,0.715
7/2/2012,2:00:00,12.606,12.497,0.722
7/2/2012,3:00:00,12.364,12.304,0.716
7/2/2012,4:00:00,12.147,12.11,0.711
7/2/2012,5:00:00,11.904,11.819,0.708
7/2/2012,6:00:00,11.71,11.722,0.707
7/2/2012,7:00:00,11.516,11.528,0.71
7/2/2012,8:00:00,11.467,11.431,0.703
7/2/2012,9:00:00,11.637,11.528,0.713
7/2/2012,10:00:00,11.565,11.722,0.711
7/2/2012,11:00:00,11.492,11.528,0.705
7/2/2012,12:00:00,12.025,12.013,0.711
7/2/2012,13:00:00,12.461,12.497,0.711
7/2/2012,14:00:00,13.04,12.98,0.705
7/2/2012,15:00:00,13.401,13.365,0.711
7/2/2012,16:00:00,13.906,13.75,0.715
7/2/2012,17:00:00,14.314,14.134,0.711
7/2/2012,18:00:00,14.792,14.613,0.713
7/2/2012,19:00:00,15.008,14.709,0.719
7/2/2012,20:00:00,15.008,14.9,0.718
7/2/2012,21:00:00,15.008,14.9,0.722
7/2/2012,22:00:00,14.984,14.804,0.712
7/2/2012,23:00:00,14.768,14.709,0.691
7/3/2012,0:00:00,14.481,14.325,0.701
7/3/2012,1:00:00,14.146,14.038,0.715
7/3/2012,2:00:00,13.858,13.75,0.713
7/3/2012,3:00:00,13.497,13.461,0.7
7/3/2012,4:00:00,13.209,13.173,0.714
7/3/2012,5:00:00,12.896,12.883,0.705
7/3/2012,6:00:00,12.558,12.594,0.715
7/3/2012,7:00:00,12.461,12.401,0.712
7/3/2012,8:00:00,12.292,12.304,0.702
7/3/2012,9:00:00,12.292,12.304,0.703
7/3/2012,10:00:00,12.364,12.304,0.71
7/3/2012,11:00:00,12.558,12.497,0.722
7/3/2012,12:00:00,12.944,12.883,0.705
7/3/2012,13:00:00,13.353,13.269,0.697
7/3/2012,14:00:00,13.882,13.75,0.67
7/3/2012,15:00:00,14.385,14.23,0.695
7/3/2012,16:00:00,14.792,14.709,0.735
7/3/2012,17:00:00,15.055,14.9,0.719
7/3/2012,18:00:00,15.079,14.996,0.716
7/3/2012,19:00:00,15.055,14.996,0.683
7/3/2012,20:00:00,14.888,14.9,0.663
7/3/2012,21:00:00,14.529,14.517,0.687
7/3/2012,22:00:00,14.05,14.134,0.692
7/3/2012,23:00:00,13.546,13.654,0.66
7/4/2012,0:00:00,13.064,13.076,0.7
7/4/2012,1:00:00,12.558,12.69,0.682
7/4/2012,2:00:00,12.485,12.497,0.67
7/4/2012,3:00:00,12.171,12.207,0.687
7/4/2012,4:00:00,11.929,12.013,0.71
7/4/2012,5:00:00,11.759,11.819,0.7
7/4/2012,6:00:00,11.686,11.722,0.709
7/4/2012,7:00:00,11.419,11.528,0.705
7/4/2012,8:00:00,11.613,11.625,0.688
7/4/2012,9:00:00,11.613,11.625,0.686
7/4/2012,10:00:00,11.613,11.625,0.704
7/4/2012,11:00:00,11.516,11.625,0.705
7/4/2012,12:00:00,11.71,11.819,0.705
7/4/2012,13:00:00,12.098,12.11,0.698
7/4/2012,14:00:00,12.678,12.69,0.72
7/4/2012,15:00:00,13.353,13.269,0.718
7/4/2012,16:00:00,13.786,13.75,0.741
7/4/2012,17:00:00,14.05,14.038,0.718
7/4/2012,18:00:00,14.314,14.23,0.691
7/4/2012,19:00:00,14.721,14.709,0.688
7/4/2012,20:00:00,14.792,14.709,0.705
7/4/2012,21:00:00,14.768,14.709,0.704
7/4/2012,22:00:00,14.553,14.517,0.774
7/4/2012,23:00:00,14.242,14.23,0.754
7/5/2012,0:00:00,13.834,13.846,0.753
7/5/2012,1:00:00,13.473,13.461,0.684
7/5/2012,2:00:00,13.04,13.076,0.722
7/5/2012,3:00:00,12.63,12.69,0.687
7/5/2012,4:00:00,12.268,12.304,0.705
7/5/2012,5:00:00,11.904,12.013,0.721
7/5/2012,6:00:00,11.637,11.722,0.707
7/5/2012,7:00:00,11.492,11.528,0.712
7/5/2012,8:00:00,11.443,11.528,0.715
7/5/2012,9:00:00,11.467,11.528,0.695
7/5/2012,10:00:00,11.662,11.722,0.728
7/5/2012,11:00:00,12.074,12.013,0.718
7/5/2012,12:00:00,12.558,12.497,0.727
7/5/2012,13:00:00,13.016,12.98,0.72
7/5/2012,14:00:00,13.522,13.461,0.692
7/5/2012,15:00:00,14.026,13.942,0.684
7/5/2012,16:00:00,14.433,14.325,0.739
7/5/2012,17:00:00,14.792,14.709,0.703
7/5/2012,18:00:00,14.984,14.9,0.71
7/5/2012,19:00:00,15.127,14.996,0.692
7/5/2012,20:00:00,15.151,14.996,0.72
7/5/2012,21:00:00,15.031,14.9,0.723
7/5/2012,22:00:00,14.768,14.709,0.687
7/5/2012,23:00:00,14.457,14.325,0.699
7/6/2012,0:00:00,14.266,14.134,0.69
7/6/2012,1:00:00,13.906,13.846,0.686
7/6/2012,2:00:00,13.618,13.654,0.7
7/6/2012,3:00:00,13.209,13.269,0.694
7/6/2012,4:00:00,12.871,12.883,0.698
7/6/2012,5:00:00,12.534,12.594,0.717
7/6/2012,6:00:00,12.292,12.401,0.716
7/6/2012,7:00:00,12.05,12.11,0.685
7/6/2012,8:00:00,11.904,11.916,0.69
7/6/2012,9:00:00,12.122,12.11,0.68
7/6/2012,10:00:00,12.243,12.207,0.709
7/6/2012,11:00:00,12.606,12.594,0.687
7/6/2012,12:00:00,13.04,12.98,0.71
7/6/2012,13:00:00,13.546,13.558,0.698
7/6/2012,14:00:00,14.194,14.134,0.695
7/6/2012,15:00:00,14.625,14.613,0.701
7/6/2012,16:00:00,15.055,14.996,0.697
7/6/2012,17:00:00,15.533,15.378,0.698
7/6/2012,18:00:00,16.01,15.855,0.693
7/6/2012,19:00:00,16.177,16.046,0.693
7/6/2012,20:00:00,16.106,15.951,0.701
7/6/2012,21:00:00,16.034,15.855,0.692
7/6/2012,22:00:00,15.843,15.664,0.7
7/6/2012,23:00:00,15.533,15.473,0.708
7/7/2012,0:00:00,15.27,15.187,0.687
7/7/2012,1:00:00,15.055,14.996,0.703
7/7/2012,2:00:00,14.745,14.709,0.697
7/7/2012,3:00:00,14.361,14.325,0.702
7/7/2012,4:00:00,13.954,13.942,0.694
7/7/2012,5:00:00,13.329,13.461,0.686
7/7/2012,6:00:00,13.137,13.173,0.696
7/7/2012,7:00:00,13.04,12.98,0.689
7/7/2012,8:00:00,12.92,12.98,0.697
7/7/2012,9:00:00,12.678,12.69,0.697
7/7/2012,10:00:00,12.606,12.69,0.692
7/7/2012,11:00:00,12.63,12.69,0.693
7/7/2012,12:00:00,12.799,12.787,0.686
7/7/2012,13:00:00,13.064,12.98,0.69
7/7/2012,14:00:00,12.92,12.883,0.688
7/7/2012,15:00:00,13.546,13.461,0.691
7/7/2012,16:00:00,13.834,14.038,0.688
7/7/2012,17:00:00,14.146,14.134,0.676
7/7/2012,18:00:00,14.625,14.517,0.691
7/7/2012,19:00:00,15.008,14.996,0.694
7/7/2012,20:00:00,15.127,15.091,0.707
7/7/2012,21:00:00,14.864,14.9,0.673
7/7/2012,22:00:00,14.673,14.709,0.682
7/7/2012,23:00:00,14.385,14.421,0.675
7/8/2012,0:00:00,14.098,14.038,0.682
7/8/2012,1:00:00,13.762,13.75,0.679
7/8/2012,2:00:00,13.522,13.558,0.67
7/8/2012,3:00:00,13.209,13.269,0.691
7/8/2012,4:00:00,12.775,12.883,0.716
7/8/2012,5:00:00,12.461,12.497,0.683
7/8/2012,6:00:00,12.268,12.304,0.674
7/8/2012,7:00:00,12.219,12.304,0.694
7/8/2012,8:00:00,12.195,12.207,0.695
7/8/2012,9:00:00,12.219,12.304,0.7
7/8/2012,10:00:00,12.413,12.401,0.681
7/8/2012,11:00:00,12.461,12.497,0.699
7/8/2012,12:00:00,12.823,12.883,0.674
7/8/2012,13:00:00,13.185,13.173,0.653
7/8/2012,14:00:00,13.666,13.654,0.715
7/8/2012,15:00:00,14.05,14.038,0.722
7/8/2012,16:00:00,14.385,14.325,0.666
7/8/2012,17:00:00,14.553,14.517,0.656
7/8/2012,18:00:00,14.745,14.709,0.687
7/8/2012,19:00:00,14.768,14.709,0.657
7/8/2012,20:00:00,14.721,14.709,0.685
7/8/2012,21:00:00,14.505,14.517,0.664
7/8/2012,22:00:00,14.266,14.23,0.676
7/8/2012,23:00:00,13.93,13.942,0.665
7/9/2012,0:00:00,13.594,13.558,0.675
7/9/2012,1:00:00,13.257,13.269,0.661
7/9/2012,2:00:00,12.944,12.98,0.688
7/9/2012,3:00:00,12.678,12.69,0.678
7/9/2012,4:00:00,12.485,12.497,0.676
7/9/2012,5:00:00,12.461,12.401,0.672
7/9/2012,6:00:00,12.001,12.11,0.677
7/9/2012,7:00:00,11.807,11.916,0.68
7/9/2012,8:00:00,11.71,11.819,0.672
7/9/2012,9:00:00,11.662,11.722,0.673
7/9/2012,10:00:00,12.122,11.916,0.674
7/9/2012,11:00:00,11.904,12.11,0.676
7/9/2012,12:00:00,12.219,12.304,0.68
7/9/2012,13:00:00,12.727,12.69,0.675
7/9/2012,14:00:00,12.944,13.076,0.672
7/9/2012,15:00:00,13.04,13.076,0.678
7/9/2012,16:00:00,13.449,13.461,0.676
7/9/2012,17:00:00,13.594,13.558,0.674
7/9/2012,18:00:00,14.026,13.942,0.671
7/9/2012,19:00:00,14.481,14.325,0.683
7/9/2012,20:00:00,14.673,14.517,0.676
7/9/2012,21:00:00,14.84,14.709,0.676
7/9/2012,22:00:00,14.361,14.23,0.676
7/9/2012,23:00:00,14.146,14.038,0.675
7/10/2012,0:00:00,13.714,13.654,0.676
7/10/2012,1:00:00,13.666,13.461,0.673
7/10/2012,2:00:00,13.618,13.461,0.675
7/10/2012,3:00:00,13.546,13.269,0.674
7/10/2012,4:00:00,13.497,13.269,0.675
7/10/2012,5:00:00,13.473,13.269,0.672
7/10/2012,6:00:00,13.353,13.269,0.67
7/10/2012,7:00:00,13.377,13.269,0.673
7/10/2012,8:00:00,13.281,13.269,0.677
7/10/2012,9:00:00,13.305,13.269,0.675
7/10/2012,10:00:00,13.329,13.269,0.672
7/10/2012,11:00:00,13.305,13.365,0.674
7/10/2012,12:00:00,13.666,13.654,0.672
7/10/2012,13:00:00,14.05,14.134,0.671
7/10/2012,14:00:00,14.768,14.804,0.676
7/10/2012,15:00:00,15.175,15.282,0.674
7/10/2012,16:00:00,15.676,15.76,0.677
7/10/2012,17:00:00,16.439,16.332,0.676
7/10/2012,18:00:00,16.654,16.618,0.675
7/10/2012,19:00:00,16.225,16.237,0.674
7/10/2012,20:00:00,16.225,16.141,0.67
7/10/2012,21:00:00,16.129,16.046,0.671
7/10/2012,22:00:00,15.915,15.855,0.675
7/10/2012,23:00:00,15.461,15.473,0.672
7/11/2012,0:00:00,14.96,14.996,0.672
7/11/2012,1:00:00,14.649,14.613,0.672
7/11/2012,2:00:00,14.337,14.325,0.669
7/11/2012,3:00:00,14.05,14.038,0.666
7/11/2012,4:00:00,13.954,13.846,0.669
7/11/2012,5:00:00,13.762,13.654,0.668
7/11/2012,6:00:00,13.858,13.75,0.666
7/11/2012,7:00:00,13.81,13.75,0.667
7/11/2012,8:00:00,13.93,13.846,0.667
7/11/2012,9:00:00,14.146,14.134,0.67
7/11/2012,10:00:00,14.553,14.517,0.672
7/11/2012,11:00:00,15.031,14.996,0.672
7/11/2012,12:00:00,15.557,15.569,0.67
7/11/2012,13:00:00,16.177,16.141,0.671
7/11/2012,14:00:00,16.749,16.713,0.67
7/11/2012,15:00:00,17.486,17.284,0.671
7/11/2012,16:00:00,17.867,17.76,0.667
7/11/2012,17:00:00,18.438,18.236,0.666
7/11/2012,18:00:00,19.008,18.426,0.669
7/11/2012,19:00:00,18.937,18.711,0.666
7/11/2012,20:00:00,18.58,18.521,0.669
7/11/2012,21:00:00,18.723,18.426,0.671
7/11/2012,22:00:00,18.747,18.521,0.666
7/11/2012,23:00:00,18.414,18.236,0.668
7/12/2012,0:00:00,17.605,16.999,0.669
7/12/2012,1:00:00,16.915,16.713,0.668
7/12/2012,2:00:00,16.534,16.427,0.666
7/12/2012,3:00:00,16.129,16.141,0.666
7/12/2012,4:00:00,15.867,15.76,0.667
7/12/2012,5:00:00,15.7,15.569,0.665
7/12/2012,6:00:00,15.772,15.569,0.663
7/12/2012,7:00:00,15.509,15.569,0.664
7/12/2012,8:00:00,15.557,15.473,0.666
7/12/2012,9:00:00,15.7,15.664,0.67
7/12/2012,10:00:00,16.249,16.046,0.666
7/12/2012,11:00:00,16.701,16.427,0.666
7/12/2012,12:00:00,17.296,17.094,0.665
7/12/2012,13:00:00,18.105,17.665,0.668
7/12/2012,14:00:00,18.604,18.426,0.667
7/12/2012,15:00:00,19.056,18.996,0.669
7/12/2012,16:00:00,19.746,19.567,0.665
7/12/2012,17:00:00,19.865,19.758,0.671
7/12/2012,18:00:00,20.079,19.853,0.667
7/12/2012,19:00:00,20.15,20.043,0.663
7/12/2012,20:00:00,19.77,19.758,0.68
7/12/2012,21:00:00,19.246,19.282,0.665
7/12/2012,22:00:00,18.794,18.806,0.661
7/12/2012,23:00:00,18.461,18.426,0.662
7/13/2012,0:00:00,18.533,18.426,0.669
7/13/2012,1:00:00,17.796,17.76,0.663
7/13/2012,2:00:00,17.368,17.379,0.656
7/13/2012,3:00:00,17.082,17.094,0.664
7/13/2012,4:00:00,16.654,16.808,0.661
7/13/2012,5:00:00,16.987,16.523,0.667
7/13/2012,6:00:00,16.82,16.332,0.661
7/13/2012,7:00:00,17.011,16.427,0.663
7/13/2012,8:00:00,17.082,16.618,0.663
7/13/2012,9:00:00,16.487,16.523,0.667
7/13/2012,10:00:00,16.487,16.523,0.669
7/13/2012,11:00:00,16.511,16.523,0.663
7/13/2012,12:00:00,16.773,16.808,0.658
7/13/2012,13:00:00,16.987,16.903,0.671
7/13/2012,14:00:00,17.605,17.665,0.664
7/13/2012,15:00:00,17.986,17.95,0.667
7/13/2012,16:00:00,18.2,18.14,0.665
7/13/2012,17:00:00,18.343,18.236,0.658
7/13/2012,18:00:00,18.129,18.14,0.666
7/13/2012,19:00:00,18.057,18.045,0.667
7/13/2012,20:00:00,17.986,17.95,0.679
7/13/2012,21:00:00,17.724,17.76,0.647
7/13/2012,22:00:00,17.463,17.379,0.656
7/13/2012,23:00:00,17.249,17.189,0.654
7/14/2012,0:00:00,17.106,17.094,0.648
7/14/2012,1:00:00,16.892,16.903,0.661
7/14/2012,2:00:00,16.582,16.618,0.654
7/14/2012,3:00:00,16.296,16.332,0.658
7/14/2012,4:00:00,15.915,15.951,0.656
7/14/2012,5:00:00,15.724,15.76,0.654
7/14/2012,6:00:00,15.652,15.664,0.653
7/14/2012,7:00:00,15.509,15.473,0.654
7/14/2012,8:00:00,15.39,15.378,0.656
7/14/2012,9:00:00,15.485,15.378,0.65
7/14/2012,10:00:00,15.557,15.473,0.652
7/14/2012,11:00:00,15.557,15.569,0.653
7/14/2012,12:00:00,15.724,15.76,0.655
7/14/2012,13:00:00,15.843,15.855,0.655
7/14/2012,14:00:00,15.843,15.76,0.652
7/14/2012,15:00:00,15.891,15.951,0.651
7/14/2012,16:00:00,15.891,15.951,0.651
7/14/2012,17:00:00,15.939,15.951,0.653
7/14/2012,18:00:00,15.963,16.046,0.651
